image_path,file_name,block_number,classification,extracted_id,photo_detections,photo_crops
/Users/liam/Documents/R-51 appraisal reports_files/Diaz appraisals 1964/B5/49.jpg,B5/49.jpg,5,other,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Diaz appraisals 1964/B5/50.jpg,B5/50.jpg,5,other,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Diaz appraisals 1964/B5/51.jpg,B5/51.jpg,5,other,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Diaz appraisals 1964/B5/52.jpg,B5/52.jpg,5,other,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Diaz appraisals 1964/B5/53.jpg,B5/53.jpg,5,other,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Diaz appraisals 1964/B5/54.jpg,B5/54.jpg,5,other,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Diaz appraisals 1964/B5/55.jpg,B5/55.jpg,5,photo_sheet,"{'block': '5', 'parcel': '1', 'confidence': 'high', 'source': 'regex'}","[{""detector"": ""roboflow_workflow"", ""class"": ""photo"", ""class_id"": 0, ""confidence"": 0.859375, ""detection_id"": ""b647d3af-358a-4e52-807e-ae6adb7e8096"", ""parent_id"": ""image"", ""source_image"": {""width"": 3571, ""height"": 4623}, ""bbox"": {""x"": 1745.5, ""y"": 2781.5, ""width"": 1773.0, ""height"": 1181.0}, ""points"": null, ""rle_mask"": {""size"": [4623, 3571], ""counts"": ""lSYi3`0]3V3Sj3QMiWLNSMKoM8Jd7ik3Y<fNW1\\Nd1hE]YOkaLUOk62RIog0_]3l\\OYfL[d0]X3W]OicLbJF1j0^h0Y[3g:M2O2M2O1O2N1O1O10000O1000000O1000000O100000000000000000000000000000000000000000000001O000000000000000000000000000000000001O0000000O1000000001O000000000001O00000000000000000001O0000000000000000O100000000000000000000O1000000000000O10000000000000000O10000000000000000000000001O000000000000000000000000O100000000000000001O0000000000001O0000001O00001O000O2O00001O000000000000000000000O100000O100000000O1000000O10O10O100000000000000O1000000000000001O000000000000001O00000000000000000000000000000000000000O10000000000O10000000000O100000000O1000000000000000000000000000000000000001O0000000000000000000000001O000000000000000000O1000001O0000000001O0000000000001O000000000000001O0000000000000000001O0000000000000O10000000000000000001O000000000000000000000O1000000000000001O0000000000000000000000000000000000000000000000000000000000000000000000001O0000000000001O00000000000000000000O1000000000000000000O10000000000O10O1000000000000000001O000000000000001O00000000001O000001O0001O0000000000001O00O1000O1000000000000000000000O10000000000000O1000000000000000001O00000000000000000001O00000001O00000O1000000000000000000000000000000000001O0000000000000000000O10000000001O00000000000001O000000000000000000000000000001O00000000000000000000000000000000000000000000000000000000000000000000000001O0000000000O10001O00000000000000000000000000000000000000000000000000000000000000000O100000000000000000000000000000000O100000000000000000000000001O00000000000000000000000O1000000000000000000000000000000000000000000001O000000000000000001O00000000000000000000000000000000000000000000000000000000000000000000001O00000000000000000O1000000000000000000000O100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001O00000000000000001O000000000000000000001O00000000000000000001O0000000000000000000000000000000000000000000000000O1000000000000000000000000000000000O1000000000000000000000000000000000000000O1000000001O000000000000001O0000000000000O1000000000000000001O000000000000000O10000000000000000000000000000000000O1000000000000000000000000000000000000000000000000000O2O00000000000000000000000000000000000000000000000000000010O000000000000000000000000000000001O0000000000000000000000000000000000O10001O0000000001O0000000000000000000000000000000000000000000000001O0000000000000000000000000000000000000000001O000000000000000000000000001O0000000000001O0000000000000O1000001O0000000000000000O100000O100000000000000000000000000000000O11O00000000000000000O1000000000000000000000000O100000O10000000001O0000000O10O2O000000000000000000000000000000000000000001O0O100000000000000000000000000000000000000000000000000000000000001O000000000000001O0000000001O000001O0000000000000000000000000000000O1000000000001O00000000000000O10000000000000000000000000000000000000000000O1000O1000000000000000O1000000000000000O100000000000000000000000000001O000000000000000000001O00000000000000000000000000000000000000000000000000001O000000000000000000000000000001O00000000000001O00O100000000000000000000000000000000000000000000000000000000000001O0000000000000000000000O101O0000000000000000000000000001O000000000000000000000000000000000000000001O0000000000000000000000000000000000001O0000000000000001O0000000000000000O10000000001O000000000000000000000000000000001O00000000000000000000000000000000000O1000O10000000000000000000000O100000000000000000000000000000000000000000000000000000000000000000000000000001N1000000000001O00000000001O0000001O000000001O00000O10001O0000000000001N10001O00001O0000001O0000001O0O10001N10001O0O10003L;Ei0VO`0AX2gMR1XSO]^LWN8h?oNdHoh3bJXXL`M@m6=bIUOWO1]4dP4SOeWLVNgj3TNni\\T4""}, ""image_path"": ""/Users/liam/Documents/R-51 appraisal reports_files/Diaz appraisals 1964/B5/55.jpg"", ""page_type"": ""photo_sheet""}]","[""B5/B5_P1__photo1.jpg""]"
/Users/liam/Documents/R-51 appraisal reports_files/Diaz appraisals 1964/B5/56.jpg,B5/56.jpg,5,other,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Diaz appraisals 1964/B5/57.jpg,B5/57.jpg,5,photo_sheet,"{'block': '5', 'parcel': '1', 'confidence': 'high', 'source': 'regex'}","[{""detector"": ""roboflow_workflow"", ""class"": ""photo"", ""class_id"": 0, ""confidence"": 0.859375, ""detection_id"": ""eb856121-dec9-4118-99b1-6762d895350f"", ""parent_id"": ""image"", ""source_image"": {""width"": 3585, ""height"": 4576}, ""bbox"": {""x"": 1866.5, ""y"": 3104.5, ""width"": 1751.0, ""height"": 1197.0}, ""points"": null, ""rle_mask"": {""size"": [4576, 3585], ""counts"": ""oc_Z45Z9b3le3d0bSLjKRNl0ZO_6ff3iITZL6X2h5mLgIOX8Rf3j?_O`0_O?TOl0[Oe0oIRUOcgLZk0]W3`VOnfL[j0gX3bWORdLSj0i[3d4O1O100O1O1O100O100O100O100000000000000O01000000000000000O1000000000000O2O0000000000O10000000000000000000001O000000000000000001O0000000000000000001O00000000000000000000000000001O00000000000001O000001O0000000000000000000001O00000000000000000000000000000001O0000000000000000000000000000000000001O000000000000000001O00000000000000000000000000000000000000000000000000000001O000000000000000000001O0000000000000000000000010O00000000000000000000000000001O00000000000000000000000000000000000000001O000000000000000001O000000000000000000000001O0000000000000000000000000000000000000000001O00000000000000000O11O0000000000000000001O00000000000001O0000000000000O100000000000000000000000000000000000000000000000001O0000000000000000000000000000001O0000000000000000000000O1000000000000000000000000000000010O000000000000000000001O000000000O10000000000000001O000O100001O000001O0000000000010O0000000000000000001O0000000001O00000000000000000000000000000000000000000000001O00000000000000000000000000O100000000000000O1001O0000000001O000001O0000000000000000000000000000000001O0000000000000000000001O0001O00000000000000000000000001O00000001O00000000000000000000000000000000000000000000000000000000000000000000000O10000000000000000000000000000000000000001O000001O00000000000000000000000000000000000000000000000000000000001O000000001O000000001O00000001O01O00000000001O01O000000000O10000000000000000000001O0000000000000000000O2O00000000000O100000000000000000000000000000000000000000000000000000000O100000000000000000000O1000000010O000000000000000000000000000000000000000000O10000000001O00000000000000000000000000000001O0000000000000000000001O000000000000000000000001O00000000000000O10001O000000000000000000000000000000000000001O0001O00001O00010O000000000000001O000001O0000000O100000000O100000001O0000000001O0000000000001O00O10000000000000000000000000000O100000000000000000000000000000001O0000000000000000O101O0000000000000000000000000000000000000001O01O0001O00000010O000000000000001O0O100000000000000O2O00000000000000000O100000000O1000O1000O10001O01O0001O0001O01O0001O000000000000000001O00000000000000000000000000000000O10001O000000001N100000001O0000000000000000001O0000000O1000000O1000000O10000000000000000000000000000001O000000001O0000001O00001O001O0010O01O001O001O00000001N1000000O1000001N10000000000000000000000O100000001O0000000000000000000O101O00000000000000000O100000001O000000000000000000000000000000000000000001O00000001O000000000001O000000000000000000000000000000000000000000000000000000000000001O00000000000000000000000000000000000000000000000000000000000001O0000000001O00000000000001O0000000000000000000000000000000000000000000000000000001O000000000000001O000000000000000000000000000000001O00000001O0000000000000000000000000000000000000001O00000001O000000000000000000000000001O000000000O1000000000000000000000000000000000000000000000000000000000000001O0000000000000000000000000000001O00000000001O000000000000001O000000000000000000000000001O0000000000000000001O0000000000000000000000000000000000000000000000000000000000001O0001O0000000000000000000000000000000000000000000000000000000000000000000001O0000000000000000000000000000000000000000000000000000001O0000O1000000000000000000001O000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001O00000000000000000000000000000000000000000000000001O01O000000000000000000001O0000000000000000O101O0000001O0000001N100O1O1O1O1N2M2M4L4L4H8UOjdLcmN_[3VR1i0VOj0_Oa0mNS1VOj0D<\\Nd1]Nc1@`0ZOf0mNS1C=\\Oe0ROm0iNW1QOo0ZNf1gNY1\\Od0[Ne1mNoPLeAdo3n=m0ZNf1E;YOg0ZOg0fNY1cN^1POP1gNY1XOi0[Od0aMRfKlNnZ4k0_eKiNoZ4h0_eKjNlohe3""}, ""image_path"": ""/Users/liam/Documents/R-51 appraisal reports_files/Diaz appraisals 1964/B5/57.jpg"", ""page_type"": ""photo_sheet""}]","[""B5/B5_P1__photo2.jpg""]"
/Users/liam/Documents/R-51 appraisal reports_files/Diaz appraisals 1964/B5/58.jpg,B5/58.jpg,5,other,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Diaz appraisals 1964/B5/59.jpg,B5/59.jpg,5,photo_sheet,"{'block': '5', 'parcel': '1', 'confidence': 'high', 'source': 'regex'}","[{""detector"": ""roboflow_workflow"", ""class"": ""photo"", ""class_id"": 0, ""confidence"": 0.79296875, ""detection_id"": ""beb9fd39-662b-4a18-8b5b-7756641bfaa8"", ""parent_id"": ""image"", ""source_image"": {""width"": 3648, ""height"": 4682}, ""bbox"": {""x"": 1840.0, ""y"": 3018.0, ""width"": 1760.0, ""height"": 1188.0}, ""points"": null, ""rle_mask"": {""size"": [4682, 3648], ""counts"": ""nhWY4e0ca4i1WNf0[O_1aNi1VNl0UfK[IRN2bW4\\:C=D:[jK^DmS4j;bkKlDd0a0gP4S`0hNS2nMm0SOQ1oNS1lN`0AP1POc0PVLmWOch3Ui0H?@R1TXLmUO_e3_l0POd0\\Oo0QOh0XO?AT3kL;F4L2N2N1O1O1N2O001O000000000000001O0000000000000000000O1000000000000000000001O0000000000000O100000000000000O100000000000O1000000000000000000000000000000000000000000000000000000000000000000000000000000000000001O00000O10000000000000000000000000000000000000O100000O10000000000000000000000000000000000000000O100000000O100000001O000000000O2O00001O00O10000O10000000000000000O10000000000000O100000000000000O1000000O1000001O0O10O1000O10000O1000000O0100000O101O00000000000O10000001O00001O001O1O001O001O000000000000000000000000O100000000000000O1000000O10000001O001O0000001O000000000O2O000000000O10001O0000000000000O100000000000000000000001O0001O0000000000000000000000000000000000000000000000000000000000000000000000000001O00000000000000000000000000000000000000000000O100000000000000O100010O000000000000000000000000O10000000000000000000000000O1000000000000000000000O1000000000000000O1000000000000000001O0000000O100000000000000000000000000000000000000O1000000000000001O0000000O100000000000001O000001O0001O0000000000000000000000000000000O10000000001O000000000O1000000000000000000000000000000000000000001O00000000000000000000000000000000000000000000O100000000000000000000000000000000000000000000000000000000000000000000000000000000O10000000000000000000000000000O10000000000000000000000000000001O00O10000000001O000000000000000000000000000000000000000O1000000000000O10000000000000O100000O100000000000O100000000000000000000000000O10000000000000000000O10000000O10000000O100000000000O1000000000000000000000001O00000000000000000000000000000000000000000000000000000000000000000O1001O0000000000000000000000000000000000000000001O0000000000000O1000000000000000000000000O10000000000000000000000000000O01000000000000000000000000000000000000000000000000000000O100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000O10000000000000O100000000000001O0000000000000O100000001O0000000000000000000001O0000O10000000000000001O000000O1000000000000000000O1000000000000000000001O000000O100000000000000000000O100000000000000000O10000000000000000000000000O1000000000000001O0000000000000000000001O00000000000000000000000000000000000000000000000000O1000000000O10O100000001O0000000000000000001O0000000000000001O000000000000000000O10000000000000000000000000000000000000000000000000000000000000000000O10000000001O000O1000000000000000000000000000000000000000O100000000000O11O000000000000000000001O0000000000000O1000001O0000000000001O000O1000001O000000O10000000000O10000000000000000O1000000000000000000O10000000000O1000O100000000001O00000000000000000O10000O100000O10O100000]WOQbLk<o]3hB_bLW=a]3iB_bLW=a]3mBZbLT=f]3PCVbLP=j]3h;000000000000000000000000001O0001O000000000000000000000000000000O10000000000000O1000000000O1000000000000000001O0000000000000000O10000000O100000000000000000000000000000000000000000000000001O0000000000O100000000O101O00000O1000000000000000000000000001O000000000000000000000000000000000O100000000000000000001O000000000000000O10000000001O0000000O100000000000000000000O10O1000000000000000000000O100000000000000000000O010000000000000000O10000000O010000000000O1000000000O10000000000000000000001O000O100000000000001O0000000000000001O00000000O100000000000000000000001O0000000000000001OO10000000000000000000000000O10000000O100000000000O10000001O00000O1000000000000000000000000000000O1000000000000001O00000000000000000000000000000000000000001O000000000000000O10000000000000000000001O000000000000001O0000001O0000001O002N2N3M3M4L;EQ1oNk0UOP2PNZ1fN=CZ1fNd0[Ol0UOe0[OQ1oN;E9Gf0ZOU1kNX1hNm1SNZ1d\\OcPLd0WOm?VR4A9G:ER1oNe0[OQ2nMU1lD^hKX9iX4A]1bNa0@Y1fNe0\\Oj0UO?A`0@h0WOm0lNjd_T4""}, ""image_path"": ""/Users/liam/Documents/R-51 appraisal reports_files/Diaz appraisals 1964/B5/59.jpg"", ""page_type"": ""photo_sheet""}]","[""B5/B5_P1__photo3.jpg""]"
/Users/liam/Documents/R-51 appraisal reports_files/Diaz appraisals 1964/B5/60.jpg,B5/60.jpg,5,other,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Diaz appraisals 1964/B5/61.jpg,B5/61.jpg,5,other,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Diaz appraisals 1964/B5/62.jpg,B5/62.jpg,5,other,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Diaz appraisals 1964/B5/63.jpg,B5/63.jpg,5,photo_sheet,"{'block': '5', 'parcel': '2', 'confidence': 'high', 'source': 'regex'}","[{""detector"": ""roboflow_workflow"", ""class"": ""photo"", ""class_id"": 0, ""confidence"": 0.8984375, ""detection_id"": ""a3e3d5a6-36f9-4c76-84ae-f3d443ed2012"", ""parent_id"": ""image"", ""source_image"": {""width"": 3675, ""height"": 4655}, ""bbox"": {""x"": 2627.0, ""y"": 3916.0, ""width"": 1718.0, ""height"": 1170.0}, ""points"": null, ""rle_mask"": {""size"": [4655, 3675], ""counts"": ""YaXk7h0b80_n3n1RiKCW4ROmK;[T4Z4\\lKSKNl5g0ZIQn3Y8`PLm1Tn3d:SRLj[Ogj3af0nNh0aXL[YOn0POf]3Ui0f_L^\\On_3kc0__Lc\\O]`3[j0L3M3N1O0000001O00000O101O000000000000000O1000000000000000000000001O0000000000000001O00000O1000000000000O2OO10000O10000O10000O10000O1000O100000O1000000000000000000001O000000010O00000000000000000000000O100000000001O000000000O10001O00000000000001O0000001O01O000001O00000000001O0000000O10000000000000000000000O1000O1000000000000O100000000000O1000001O0000001N1000001O0000000000O1000000000000000000000000O1000000000000O1000000000000000000O10000000000000000000000000000000000O100000000O10000000000O1000000O10000O010O1O100O1O1O1N101O1N2I7hNX1]Oc0J6J6L4O01000O10000O10000O100000000000000000000000000000000000000000000000000000000000000000000000000000001O0000000000000000000000000000000000000000000000000000000O1000001O000000000000000000000000001O01O0000000000000000000000000000000000000000000001O000000000000000000000000001O000O1000000000000000000000000000000000000000001O000000000000000000O10000000000000000O10000000000O10000000001O0O10000000000000000000000000000O01000000000000000O100000000000000000000000000000000000000000000000001O0001O0000000000000000000001O000001O00000000001O00000000000001O01O00000000000001O000O100000000000000O10000000000000001O0000000000000000000000000000001O000O100000000000000000000000000000O100000000000000000000000000000000000000000000000000O100000000000000000000000000O1000000000000000O100000000000000000000000000O100000000000O100000000000000000001O0001O000000000000000000000000000000000000000001O0000000000000000000000000001O00000000001O0000000001O00000000000000010O0000000000000000000000O10000000000000000000000000000O1000000000O10000000000000000000000000O1000000000000000000000000000000000000O100000000000000000000O100000000000000001O000001O0000000000000000000001O00000000000000000000000000000O10O100000000000000000O100000000000000000000000001O00O10000000O1000000000000000O100000000000000000000000000000000000000001O000000000001O00000000000000001O000001O00000000000000000000000000000001O00000000000O10000000000000000000000000000000001O000000000000000000000000000000000000000000000000000000000O100000000000000001O00000000000000000000000000000O1000000000000000000000000000000000000000000000000O10000000000000O10000000001O00000000000000000000000000000000000000000000000000000000000000000000001O0000000000000000000000000O1000000000000000001O0000000000000000000001O00000001O01O00000000001O000000000000000O1000000000000000000000O10000000000000000001O0000000000000000000000000000000000000O1001O00000000000O1000000000000000000O1000000000000O100000001O00000000000000000001O000000000000001O0000000000000000O100000000000000O100000000000000O100000000000000000000000000000000000001O0O10000000001O000O1000000000000000000000000O10O1000000000000000000O1000010O000000000000001O00000000000001O000000000000000000000001O00000000001O00000000000001O00000000000O100000000000000000000000000000000000000000000000000000000000000O100000000000000000000000000000O1000000000000000O10000000000000000000000000000000000001O00000000O100000000000000000000O1000000O1000000O1000000000000000001O00000000000000000001O00000000001O00000000000000000000O10000000000O10000000000O10000000000000000000000000000000001O0000O2O00000000000000000000000000000000O100000O10000000000001O00000O10000000000000000000000010O000000000000000001O000000000000000000000000000000000000000000000000000000000000001O00O10000000O10000000000000000000000000001O00000000000O10000000000O10000000000O1000001O000O1000000000001N100O1O100O2N1O1O1O1N3]Ob0M3M4iJdaLTWOb^3ff0b`LVVOW2`0_OhNW^3g:h`L]3c3gAj^3m9P_LP2]g3iKjVLRIc3Q5Qk3X1XWLVJ\\Ka0Wn3X2_\\LXL[e3l1oXhj0""}, ""image_path"": ""/Users/liam/Documents/R-51 appraisal reports_files/Diaz appraisals 1964/B5/63.jpg"", ""page_type"": ""photo_sheet""}, {""detector"": ""roboflow_workflow"", ""class"": ""photo"", ""class_id"": 0, ""confidence"": 0.90234375, ""detection_id"": ""2a04d3e3-901d-4893-89e5-1f2199d88da1"", ""parent_id"": ""image"", ""source_image"": {""width"": 3675, ""height"": 4655}, ""bbox"": {""x"": 1168.5, ""y"": 2855.0, ""width"": 1745.0, ""height"": 1174.0}, ""points"": null, ""rle_mask"": {""size"": [4655, 3675], ""counts"": ""_kSZ1<``4n1Z`KUNl\\4l3obKiKe[4_5Ag0YOQ3oLf0ZOS1nNb2]M]1dNm1RNj1WNl0SOe0_RLa\\Ojk3Xf0gTLVYOah3ih0ROd0]O<D7I6Jj1VN]2cMf0ZOa1_NP2PN;E5K4L3M2N00001N101O0000001O000O1000000000000000001O00000000000000000000001O000000000000000000001O000O1000000000000000000000000000000000000000000000000000000000000000000001O000O10000000000000000000O100000000000O1000000000O10000000000000000000000000000000000000O10000001O0000000000000O1000000000000000000000O1000000000000000000000000000001O000000000O10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000O10000000000000000O1000001O00000000000000000000000000000000000O10000000O10000000001O000000000000000000000001O0000000000000O10000001O00000000000000001O0000000000000O10000000000000000000000000000000000000000O1000000O100000000000000O1000000000000000000000000000O10000000000000001O00O100000000000000O1000000000000001N1000001O001O00001N11O00000000000001O00000000O01000O10000O1000000O100000000000000000001O0000000000000O10O10000000000000000000000001O000000000001OO100000000000000O1000000000000000000000000000001N1000O1000000000000000000000000000000000000000000000000000O10000000000000000000000O10000000000O100000000000000O100000000000000000000000000001O0000000010O0000000000O10000000000000000000000000000000001O0000000000000000000000000O2O000000000000000O2O0000000000000000000O1000000000000000000000000O10000000000000001OO10000000000000000000000000000000001O000000000000000O1000000000O10000000000000000000000001O000000000O100000000000000000001O00000000000000000000000000000000000000000000000000000O10000000000000000000000000000001O000O1000000000000000000000000000000000000000000000000000001O00000000000000000000000000000000001O0000000000000000000000000000000000000000000000001O0000000000000000001N10000000000000000000000000O100000000000000000000000000000000O100000000000000O100000000000000000000O10000000000000000000000O10O1000000000000000000000000000000000000001O00000000000000000000O1000O100000000000O100000O1000000000000000000000000O10001O000000000000000000000000000000001O000000000000000000O100000000000000000000000000000000O1000000000O100000000000O100000O10000001O0O100000000000000000000000000000001O0000000000000O10000000000000000000000000O100000001O000O1000000000000000000000000000001O00000000000000000O100000000000000000000000000000000000000O1000001O000000000000000000O101O000000000000001O000000001O0000001O000O100000000000000O10000000000000O10000000000000001O0000000000000000000000000000000000000000O10000000000000000001O0O1000000000000000001O0000000000001O000000000001O0000000000001O0000000O10000000001O000000000000000000000000000000O10000000O1000000O010000000O10000000O1000000000000000000000001O00000000000000000000000000000O10000000000000001O00000O100000000000000000000000000O100000000000O10000000000000000000O1000O100000000000000000000000000000000000O10000000001O00000000000000000000000001O000000000O101O00000000000000000001O01O00000000000000O01O100O100O1O100O100O10000000000000000O1000000001O0001O01O00001O00000010O00000000000000000O1000000000000000000000O1000000000000000000000000000000000000000000000001O000000000O10000000O1000000000000000O10000000000000001O0000000000000000000000O10000000000000000000000001O0000000000000O10001O0000000000000000000000000O1000000000000000O10000000000000000000000000000001O0000000000001O000000O10000000000000000000000000000000000000000000O11O0O10000O1000000O10000O100001O000000000000000000000000001O000000000000001O0000000000000000001O000000000O10000000001O00000O100001N10000O10000O2O00000O10001O000001O00000001O0000000O2N1O2M2N2N3M2M3N3XOg0mNS1H9XHZ`LbVOU1R5l^3Q=n_L_Ad8cLgX3[?lbLhAXg3a<m7nK]4oGSiKW2fNhLoPVX7""}, ""image_path"": ""/Users/liam/Documents/R-51 appraisal reports_files/Diaz appraisals 1964/B5/63.jpg"", ""page_type"": ""photo_sheet""}]","[""B5/B5_P2__photo1.jpg"", ""B5/B5_P2__photo2.jpg""]"
/Users/liam/Documents/R-51 appraisal reports_files/Diaz appraisals 1964/B5/64.jpg,B5/64.jpg,5,other,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Diaz appraisals 1964/B5/65.jpg,B5/65.jpg,5,other,,[],[]
/Users/liam/Documents/R-51 appraisal reports_files/Diaz appraisals 1964/B5/66.jpg,B5/66.jpg,5,other,,[],[]
